VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
4529,11685,Rathnamma Rao,47,2,0
4530,11686,Shobha,51,2,0
4531,11687,Nagamma Shetty,30,2,0
4532,11689,Ramesh Rao,44,1,0
4533,11690,Rathnamma Kumar,40,2,0
4534,11691,Savitha Naik,40,2,0
4535,11692,Divya Gowda,70,2,0
4536,11695,Shobha Gowda,24,2,0
4537,11696,Nagaraj,47,1,0
4538,11699,Savitha Gowda,26,2,0
4539,11706,Yogesh Patil,73,1,0
4540,11707,Asha,18,2,0
4541,11713,Manjunath Kumar,64,1,0
4542,11717,Asha,73,2,0
4543,11718,Geetha Hegde,64,2,0
4544,11720,Deepa Poojari,71,2,0
4545,11727,Divya,65,2,0
4546,11729,Santosh Hegde,68,1,0
4547,11737,Vani,33,2,0
4548,11739,Darshan Naik,27,1,0
4549,11742,Nagaraj Naik,50,1,0
4550,11743,Asha Gowda,69,2,0
4551,11746,Shwetha,52,2,0
4552,11750,Nagamma,42,2,0
4553,11753,Kavitha Shetty,69,2,0
4554,11754,Deepa Reddy,59,2,0
4555,11757,Darshan Kumar,49,1,0
4556,11758,Srinivas Hegde,18,1,0
4557,11759,Srinivas Reddy,20,1,0
4558,11760,Pallavi Murthy,75,2,0
4559,11764,Savitha Hegde,56,2,0
4560,11766,Harish,67,1,0
4561,11772,Sunitha Murthy,61,2,0
4562,11773,Shobha,49,2,0
4563,11775,Bhagya Rao,34,2,0
4564,11776,Umesh Swamy,31,1,0
4565,11781,Rathnamma Swamy,62,2,0
4566,11784,Deepa Achar,57,2,0
4567,11791,Bhagya Hegde,41,2,0
4568,11797,Lakshmi Murthy,31,2,0
4569,11798,Deepa,20,2,0
4570,11799,Rathnamma Reddy,58,2,0
4571,11801,Sunitha Naik,16,2,0
4572,11802,Anand Hegde,33,1,0
4573,11803,Geetha Achar,56,2,0
4574,11804,Raghavendra Gowda,35,1,0
4575,11809,Pallavi Rao,23,2,0
4576,11816,Rathnamma Kumar,54,2,0
4577,11818,Padma,26,2,0
4578,11820,Kiran,45,1,0
4579,11825,Sunitha Naik,36,2,0
4580,11827,Padma Swamy,59,2,0
4581,11833,Nagamma Patil,24,2,0
4582,11834,Divya Achar,25,2,0
4583,11838,Krishnappa Reddy,22,1,0
4584,11839,Nagaraj,61,1,0
4585,11841,Padma Kumar,67,2,0
4586,11843,Nagamma,50,2,0
4587,11844,Sunitha,57,2,0
4588,11845,Harish Murthy,51,1,0
4589,11846,Sunitha Gowda,43,2,0
4590,11855,Shobha Murthy,20,2,0
4591,11856,Nagamma,67,2,0
4592,11864,Sunitha Shetty,40,2,0
4593,11865,Raghavendra Reddy,28,1,0
4594,11867,Shobha Naik,19,2,0
4595,11868,Mahesh Hegde,69,1,0
4596,11869,Sunitha Swamy,62,2,0
4597,11871,Kavitha Swamy,32,2,0
4598,11874,Savitha Kumar,33,2,0
4599,11876,Krishnappa,72,1,0
4600,11877,Pallavi Hegde,71,2,0
4601,11879,Rathnamma Naik,39,2,0
4602,11885,Darshan,62,1,0
4603,11887,Ramesh,66,1,0
4604,11889,Raghavendra Patil,70,1,0
4605,11894,Umesh,46,1,0
4606,11899,Harish Reddy,60,1,0
4607,11903,Lakshmi Reddy,50,2,0
4608,11904,Venkatesh,70,1,0
4609,11906,Mahesh Swamy,26,1,0
4610,11907,Padma Hegde,48,2,0
4611,11910,Rekha Kumar,42,2,0
4612,11912,Nagamma,48,2,0
4613,11913,Deepa Hegde,57,2,0
4614,11914,Suresh Poojari,75,1,0
4615,11916,Lokesh Hegde,36,1,0
4616,11918,Umesh Shetty,32,1,0
4617,11920,Rekha Patil,65,2,0
4618,11922,Darshan Achar,32,1,0
4619,11923,Shivakumar Kumar,41,1,0
4620,11932,Venkatesh Shetty,19,1,0
4621,11938,Harish Achar,22,1,0
4622,11939,Venkatesh,35,1,0
4623,11940,Lakshmi,60,2,0
4624,11944,Puneeth Kumar,43,1,0
4625,11946,Shobha,60,2,0
4626,11949,Divya,27,2,0
4627,11954,Geetha Reddy,65,2,0
4628,11958,Nagamma Swamy,74,2,0
4629,11963,Krishnappa Gowda,16,1,0
4630,11964,Basavaraj Patil,28,1,0
4631,11965,Pallavi Poojari,33,2,0
4632,11968,Nagamma Reddy,62,2,0
4633,11969,Puneeth Hegde,36,1,0
4634,11970,Lokesh Achar,29,1,0
4635,11972,Geetha Murthy,37,2,0
4636,11974,Asha Murthy,35,2,0
4637,11976,Kavitha Swamy,66,2,0
4638,11979,Umesh Murthy,30,1,0
4639,11980,Padma Patil,51,2,0
4640,11983,Shwetha Swamy,68,2,0
4641,11989,Shobha Reddy,62,2,0
4642,11991,Chandrashekar Gowda,70,1,0
4643,11992,Divya Murthy,49,2,0
4644,11996,Rathnamma Shetty,54,2,0
4645,12002,Kavitha,67,2,0
4646,12003,Asha,50,2,0
4647,12004,Shwetha Achar,29,2,0
4648,12005,Shobha Hegde,29,2,0
4649,12006,Sunitha Achar,67,2,0
4650,12008,Savitha Murthy,34,2,0
4651,12010,Srinivas Gowda,64,1,0
4652,12014,Rathnamma Reddy,65,2,0
4653,12015,Shobha,44,2,0
4654,12016,Umesh Rao,30,1,0
4655,12025,Rathnamma Murthy,39,2,0
4656,12026,Savitha,44,2,0
4657,12034,Shwetha Hegde,72,2,0
4658,12035,Pallavi Reddy,53,2,0
4659,12036,Kiran Swamy,60,1,0
4660,12038,Manjunath Hegde,58,1,0
4661,12041,Deepa Poojari,40,2,0
4662,12050,Yogesh Patil,68,1,0
4663,12054,Girish Kumar,55,1,0
4664,12057,Lakshmi Gowda,18,2,0
4665,12058,Puneeth,44,1,0
4666,12061,Geetha,49,2,0
4667,12062,Sunitha Patil,20,2,0
4668,12063,Chandrashekar Gowda,59,1,0
4669,12065,Pallavi Shetty,27,2,0
4670,12067,Sunitha Reddy,19,2,0
4671,12068,Basavaraj Achar,17,1,0
4672,12069,Prakash,19,1,0
4673,12072,Chandrashekar,37,1,0
4674,12074,Rathnamma,69,2,0
4675,12075,Shivakumar,35,1,0
4676,12078,Shivakumar Swamy,53,1,1
4677,12085,Rathnamma Rao,49,2,0
4678,12086,Rathnamma Gowda,49,2,0
4679,12092,Anand,41,1,0
4680,12093,Geetha,64,2,0
4681,12094,Manjula Kumar,30,2,0
4682,12095,Rathnamma,60,2,0
4683,12096,Darshan Shetty,17,1,0
4684,12101,Manjunath Naik,72,1,0
4685,12105,Nagamma Shetty,45,2,0
4686,12108,Shwetha Reddy,47,2,0
4687,12110,Ramesh Patil,22,1,0
4688,12112,Asha Naik,47,2,0
4689,12113,Savitha Rao,51,2,0
4690,12114,Rathnamma Rao,52,2,0
4691,12116,Sunitha Poojari,33,2,0
4692,12117,Chandrashekar Rao,33,1,0
4693,12120,Santosh Rao,60,1,0
4694,12121,Pallavi,50,2,0
4695,12122,Sunitha Achar,55,2,0
4696,12127,Darshan,23,1,0
4697,12129,Rekha Gowda,36,2,0
4698,12134,Lakshmi Naik,56,2,0
4699,12138,Lakshmi Achar,74,2,0
4700,12139,Yogesh Patil,60,1,0
4701,12142,Divya Naik,37,2,0
4702,12144,Mahesh Hegde,72,1,0
4703,12146,Prakash Rao,67,1,0
4704,12149,Bhagya Murthy,60,2,0
4705,12151,Shivakumar Poojari,61,1,0
4706,12152,Sunitha Murthy,29,2,0
4707,12153,Anand Hegde,68,1,0
4708,12154,Nagamma Rao,58,2,0
4709,12158,Pallavi,61,2,0
4710,12163,Venkatesh Shetty,23,1,0
4711,12168,Lokesh Murthy,49,1,0
4712,12169,Shwetha Achar,67,2,0
4713,12171,Nagamma Poojari,51,2,0
4714,12174,Padma Reddy,39,2,0
4715,12177,Venkatesh Rao,30,1,0
4716,12178,Rathnamma Shetty,40,2,0
4717,12182,Geetha,27,2,0
4718,12188,Lakshmi Swamy,62,2,0
4719,12194,Shobha Gowda,72,2,1
4720,12196,Pallavi Patil,16,2,0
4721,12198,Bhagya,58,2,0
4722,12200,Chandrashekar Hegde,60,1,0
4723,12201,Shobha Swamy,20,2,0
4724,12202,Asha Hegde,25,2,0
4725,12205,Padma Murthy,56,2,0
4726,12206,Pallavi,51,2,0
4727,12214,Venkatesh Swamy,23,1,0
4728,12215,Manjula Swamy,49,2,0
4729,12216,Divya Hegde,22,2,0
4730,12218,Ramesh Murthy,56,1,0
4731,12223,Bhagya Poojari,20,2,0
4732,12226,Rathnamma Hegde,51,2,0
4733,12228,Krishnappa Poojari,22,1,0
4734,12232,Kavitha Patil,53,2,0
4735,12234,Nagamma Murthy,52,2,0
4736,12236,Manjula Reddy,52,2,0
4737,12237,Nagamma Patil,39,2,0
4738,12239,Umesh Reddy,63,1,0
4739,12245,Rathnamma Achar,50,2,0
4740,12249,Savitha,21,2,0
4741,12252,Anand,57,1,0
4742,12254,Shobha Patil,69,2,0
4743,12255,Pallavi Rao,63,2,0
4744,12261,Geetha,70,2,0
4745,12262,Bhagya Hegde,70,2,0
4746,12264,Girish Achar,34,1,0
4747,12265,Rathnamma Murthy,44,2,0
4748,12267,Lakshmi Naik,45,2,0
4749,12268,Vani Poojari,61,2,0
4750,12272,Geetha Gowda,33,2,0
4751,12273,Suresh Poojari,64,1,0
4752,12276,Nagamma Hegde,63,2,0
4753,12277,Darshan Patil,35,1,0
4754,12279,Manjula Rao,23,2,0
4755,12280,Deepa Shetty,46,2,0
4756,12284,Rathnamma Murthy,41,2,0
4757,12287,Shobha Rao,18,2,0
4758,12289,Kavitha Reddy,54,2,0
4759,12294,Divya,27,2,0
4760,12299,Shobha Shetty,35,2,0
4761,12300,Asha Shetty,70,2,0
4762,12302,Shobha Shetty,30,2,0
4763,12305,Santosh Murthy,59,1,0
4764,12308,Lakshmi Poojari,27,2,0
4765,12310,Muniraju,71,1,0
4766,12311,Nagamma Shetty,52,2,0
4767,12312,Shobha,32,2,0
4768,12313,Padma Achar,16,2,0
4769,12316,Deepa Naik,22,2,0
4770,12319,Deepa Kumar,31,2,0
4771,12323,Krishnappa Rao,22,1,0
4772,12324,Divya Achar,67,2,0
4773,12326,Shwetha Poojari,66,2,0
4774,12330,Kavitha Kumar,23,2,0
4775,12336,Bhagya Hegde,34,2,0
4776,12337,Krishnappa Naik,31,1,0
4777,12340,Muniraju,50,1,0
4778,12344,Yogesh Poojari,63,1,0
4779,12349,Asha Murthy,57,2,0
4780,12352,Darshan Rao,32,1,0
4781,12354,Lakshmi Swamy,23,2,0
4782,12356,Suresh Naik,65,1,0
4783,12360,Vani Murthy,52,2,0
4784,12362,Sunitha Reddy,35,2,0
4785,12368,Srinivas Gowda,43,1,0
4786,12371,Lakshmi Swamy,37,2,0
4787,12376,Anand Gowda,49,1,0
4788,12377,Vani Gowda,59,2,0
4789,12382,Shwetha Hegde,31,2,0
4790,12385,Manjunath,43,1,0
4791,12386,Divya Achar,35,2,0
4792,12388,Venkatesh Achar,68,1,0
4793,12389,Suresh Gowda,42,1,0
4794,12391,Deepa Patil,71,2,0
4795,12400,Rathnamma Gowda,18,2,0
4796,12401,Mahesh Swamy,52,1,0
4797,12402,Ramesh Reddy,58,1,0
4798,12407,Prakash Kumar,60,1,0
4799,12409,Nagamma Patil,23,2,0
4800,12410,Divya,23,2,0
4801,12412,Kavitha,53,2,0
4802,12414,Lakshmi,61,2,0
4803,12415,Nagamma Murthy,16,2,0
4804,12417,Sunitha,59,2,0
4805,12418,Bhagya,38,2,0
4806,12422,Lakshmi Shetty,64,2,0
4807,12423,Harish Patil,48,1,0
4808,12426,Divya Naik,41,2,0
4809,12427,Mahesh,69,1,0
4810,12434,Lokesh,53,1,0
4811,12439,Pallavi Shetty,40,2,0
4812,12440,Ramesh Hegde,29,1,0
4813,12441,Pallavi Rao,41,2,0
4814,12442,Santosh Gowda,29,1,0
4815,12443,Lakshmi Murthy,30,2,0
4816,12445,Shobha Hegde,50,2,0
4817,12446,Nagamma Kumar,73,2,0
4818,12448,Rathnamma Murthy,65,2,0
4819,12450,Padma Naik,39,2,0
4820,12453,Geetha,39,2,0
4821,12454,Bhagya Kumar,41,2,0
4822,12458,Rathnamma Gowda,38,2,0
4823,12462,Ramesh Hegde,50,1,0
4824,12464,Anand Achar,58,1,0
4825,12465,Savitha Gowda,72,2,0
4826,12466,Nagamma Naik,36,2,0
4827,12472,Nagamma Hegde,19,2,0
4828,12475,Sunitha,63,2,0
4829,12483,Pallavi Kumar,20,2,0
4830,12487,Savitha Naik,53,2,0
4831,12490,Shobha Kumar,33,2,0
4832,12495,Rathnamma Patil,55,2,0
4833,12497,Rekha Rao,38,2,0
4834,12499,Nagaraj Achar,57,1,0
4835,12501,Pallavi Reddy,24,2,0
4836,12504,Savitha Naik,32,2,0
4837,12506,Shwetha Kumar,73,2,0
4838,12513,Prakash Kumar,38,1,0
4839,12518,Shwetha Murthy,51,2,1
4840,12521,Lokesh Hegde,26,1,0
4841,12529,Geetha Patil,25,2,0
4842,12532,Manjunath Swamy,27,1,0
4843,12533,Nagamma Reddy,65,2,0
4844,12538,Lokesh Kumar,42,1,0
4845,12541,Prakash Hegde,36,1,0
4846,12546,Rekha Naik,26,2,0
4847,12547,Shobha Achar,58,2,0
4848,12548,Geetha Kumar,61,2,0
4849,12549,Manjula Reddy,68,2,0
4850,12550,Santosh,55,1,0
4851,12552,Lakshmi Murthy,24,2,0
4852,12554,Chandrashekar,22,1,0
4853,12557,Darshan Shetty,65,1,0
4854,12559,Raghavendra Murthy,46,1,0
4855,12561,Pallavi,54,2,0
4856,12564,Shobha,58,2,0
4857,12567,Anand Naik,32,1,0
4858,12573,Ramesh Murthy,31,1,0
4859,12580,Srinivas,49,1,0
4860,12583,Divya Achar,36,2,0
4861,12586,Vani Naik,44,2,0
4862,12592,Harish Shetty,28,1,0
4863,12593,Shivakumar Rao,33,1,0
4864,12594,Nagamma Poojari,47,2,0
4865,12599,Basavaraj Shetty,19,1,0
4866,12600,Suresh Achar,69,1,0
4867,12601,Bhagya Murthy,48,2,0
4868,12606,Bhagya Hegde,17,2,0
4869,12609,Rekha Kumar,50,2,0
4870,12610,Lakshmi,29,2,0
4871,12613,Divya Kumar,65,2,0
4872,12616,Harish Kumar,71,1,0
4873,12618,Anand,59,1,0
4874,12619,Nagamma Murthy,72,2,0
4875,12620,Nagamma Gowda,55,2,0
4876,12621,Geetha Shetty,53,2,0
4877,12632,Mahesh Swamy,67,1,0
4878,12636,Shobha Reddy,73,2,0
4879,12637,Divya Reddy,25,2,0
4880,12644,Vani Kumar,38,2,0
4881,12645,Padma Kumar,35,2,0
4882,12647,Geetha Murthy,61,2,0
4883,12651,Manjula,55,2,0
4884,12656,Mahesh Poojari,16,1,0
4885,12661,Geetha,56,2,0
4886,12662,Krishnappa Hegde,22,1,0
4887,12664,Lakshmi Poojari,49,2,0
4888,12665,Anand Gowda,47,1,0
4889,12666,Savitha,22,2,0
4890,12671,Padma Murthy,49,2,0
4891,12672,Harish Swamy,59,1,0
4892,12685,Divya Shetty,45,2,0
4893,12688,Padma,29,2,0
4894,12690,Suresh Patil,37,1,0
4895,12691,Deepa Reddy,53,2,0
4896,12692,Darshan,62,1,0
4897,12693,Nagaraj Gowda,19,1,0
4898,12695,Shivakumar Murthy,32,1,0
4899,12702,Nagamma Reddy,67,2,0
4900,12709,Anand Swamy,74,1,0
4901,12714,Asha Gowda,54,2,0
4902,12716,Puneeth Poojari,20,1,0
4903,12718,Asha,23,2,0
4904,12719,Bhagya Kumar,20,2,0
4905,12720,Rathnamma Rao,73,2,0
4906,12721,Nagamma Gowda,30,2,0
4907,12722,Manjula Gowda,17,2,0
4908,12723,Suresh Rao,38,1,0
4909,12724,Shobha Naik,40,2,0
4910,12725,Divya Reddy,66,2,0
4911,12726,Nagamma Hegde,44,2,0
4912,12727,Shwetha Gowda,41,2,0
4913,12729,Deepa Achar,30,2,0
4914,12734,Puneeth Poojari,52,1,0
4915,12735,Umesh Achar,20,1,0
4916,12737,Kavitha Rao,18,2,0
4917,12738,Geetha Patil,23,2,0
4918,12739,Anand Murthy,29,1,0
4919,12741,Rekha Gowda,27,2,0
4920,12743,Girish Gowda,72,1,0
4921,12744,Padma Murthy,71,2,0
4922,12747,Kavitha,68,2,0
4923,12748,Savitha Hegde,37,2,0
4924,12749,Suresh Poojari,50,1,0
4925,12750,Rekha Swamy,45,2,0
4926,12751,Lakshmi Murthy,71,2,0
4927,12752,Muniraju Naik,58,1,0
4928,12755,Rekha Gowda,47,2,0
4929,12757,Divya Hegde,73,2,0
4930,12766,Deepa Gowda,28,2,0
4931,12771,Bhagya Swamy,18,2,0
4932,12773,Shwetha Gowda,62,2,0
4933,12776,Bhagya Reddy,51,2,0
4934,12777,Sunitha Rao,73,2,0
4935,12779,Deepa Naik,30,2,0
4936,12781,Nagaraj Naik,23,1,0
4937,12783,Sunitha Hegde,42,2,0
4938,12785,Anand Achar,59,1,0
4939,12787,Deepa Swamy,48,2,0
4940,12789,Rekha Swamy,62,2,0
4941,12790,Santosh,30,1,0
4942,12796,Darshan Gowda,47,1,0
4943,12799,Bhagya Murthy,35,2,0
4944,12803,Sunitha Naik,69,2,0
4945,12806,Shobha,42,2,0
4946,12812,Bhagya Naik,41,2,0
4947,12813,Rekha Shetty,73,2,0
4948,12816,Lakshmi Patil,54,2,0
4949,12818,Shwetha Murthy,56,2,0
4950,12820,Asha Gowda,17,2,0
4951,12824,Divya Naik,34,2,0
4952,12825,Geetha Naik,33,2,0
4953,12826,Shwetha,23,2,0
4954,12828,Manjula Achar,17,2,0
4955,12829,Basavaraj Rao,58,1,0
4956,12831,Puneeth Swamy,28,1,0
4957,12836,Lakshmi,35,2,0
4958,12841,Basavaraj Rao,30,1,0
4959,12844,Mahesh Achar,50,1,0
4960,12845,Padma Naik,33,2,0
4961,12846,Santosh,69,1,0
4962,12858,Pallavi Poojari,39,2,0
4963,12865,Lakshmi,20,2,0
4964,12867,Chandrashekar Naik,47,1,0
4965,12868,Pallavi Reddy,16,2,0
4966,12870,Basavaraj Achar,58,1,0
4967,12872,Pallavi Swamy,17,2,0
4968,12873,Nagamma Poojari,24,2,0
4969,12874,Padma Patil,35,2,0
4970,12879,Chandrashekar,26,1,0
4971,12880,Bhagya Patil,67,2,0
4972,12881,Mahesh Achar,44,1,0
4973,12887,Lakshmi Murthy,33,2,0
4974,12888,Pallavi Naik,38,2,0
4975,12890,Kiran Patil,62,1,0
4976,12891,Divya Murthy,16,2,0
4977,12895,Shobha Poojari,75,2,0
4978,12896,Divya Murthy,20,2,0
4979,12900,Anand Shetty,19,1,0
4980,12909,Shwetha Kumar,28,2,0
4981,12914,Deepa Rao,59,2,0
4982,12922,Kavitha Kumar,35,2,0
4983,12923,Shwetha,65,2,0
4984,12927,Divya Poojari,27,2,0
4985,12929,Divya,60,2,0
4986,12936,Asha Murthy,52,2,0
4987,12939,Savitha Kumar,37,2,0
4988,12942,Shobha Kumar,54,2,0
4989,12943,Savitha,75,2,0
4990,12945,Deepa Gowda,18,2,0
4991,12946,Sunitha Achar,30,2,0
4992,12947,Shivakumar Reddy,56,1,0
4993,12948,Nagamma,22,2,0
4994,12953,Ramesh Reddy,37,1,0
4995,12956,Rekha Shetty,47,2,0
4996,12964,Venkatesh Poojari,61,1,0
4997,12965,Sunitha Hegde,23,2,0
4998,12969,Rathnamma Rao,26,2,0
4999,12971,Geetha,69,2,0
5000,12973,Manjula Achar,62,2,0
5001,12974,Vani Swamy,56,2,0
5002,12976,Manjula Reddy,20,2,0
5003,12977,Rekha Swamy,24,2,0
5004,12978,Divya Achar,65,2,0
5005,12989,Kavitha Kumar,19,2,0
5006,12990,Padma Swamy,75,2,0
5007,12998,Harish,73,1,0
5008,13002,Deepa,36,2,0
5009,13004,Harish Hegde,75,1,0
5010,13005,Srinivas Poojari,38,1,0
5011,13008,Mahesh Naik,50,1,0
5012,13010,Suresh Murthy,37,1,0
5013,13011,Prakash Gowda,29,1,0
5014,13012,Savitha,23,2,0
5015,13014,Lakshmi,48,2,0
5016,13018,Krishnappa Hegde,49,1,0
5017,13022,Prakash,64,1,0
5018,13023,Shwetha Patil,41,2,0
5019,13027,Manjula,36,2,0
5020,13029,Deepa,53,2,0
5021,13031,Manjula Swamy,24,2,0
5022,13032,Manjula,52,2,0
5023,13035,Rekha Patil,41,2,0
5024,13037,Manjula Achar,53,2,0
5025,13038,Nagaraj Reddy,51,1,0
5026,13039,Savitha,74,2,0
5027,13040,Geetha Poojari,66,2,0
5028,13042,Savitha Shetty,57,2,0
5029,13043,Savitha Swamy,33,2,0
5030,13049,Vani,22,2,0
5031,13050,Geetha Reddy,51,2,0
5032,13051,Nagamma Achar,41,2,0
5033,13052,Deepa,49,2,0
5034,13056,Darshan Hegde,23,1,0
5035,13060,Deepa Murthy,16,2,0
5036,13061,Bhagya Swamy,61,2,0
5037,13063,Bhagya,31,2,0
5038,13064,Padma Poojari,37,2,0
5039,13065,Bhagya Patil,38,2,0
5040,13067,Nagamma Murthy,72,2,0
5041,13068,Pallavi Hegde,53,2,0
5042,13074,Pallavi Poojari,55,2,0
5043,13075,Rathnamma Murthy,37,2,0
5044,13076,Shwetha Gowda,73,2,0
5045,13080,Savitha Swamy,26,2,0
5046,13086,Nagamma,30,2,0
5047,13097,Deepa Naik,66,2,0
5048,13098,Shivakumar Rao,45,1,0
5049,13100,Chandrashekar Hegde,52,1,0
5050,13102,Deepa Reddy,55,2,0
5051,13104,Kavitha Reddy,70,2,0
5052,13109,Pallavi,45,2,0
5053,13110,Umesh Naik,73,1,0
5054,13113,Kiran,54,1,0
5055,13114,Sunitha Patil,73,2,0
5056,13115,Girish,34,1,0
5057,13117,Bhagya Kumar,52,2,0
5058,13120,Savitha,42,2,0
5059,13123,Bhagya Poojari,74,2,0
5060,13134,Savitha Shetty,21,2,0
5061,13136,Rekha Shetty,46,2,0
5062,13137,Yogesh Shetty,72,1,0
5063,13139,Chandrashekar Murthy,36,1,0
5064,13141,Geetha Swamy,53,2,0
5065,13152,Manjunath Achar,43,1,0
5066,13154,Asha Patil,33,2,0
5067,13156,Rathnamma Murthy,23,2,0
5068,13157,Deepa Naik,65,2,0
5069,13158,Pallavi Shetty,40,2,0
5070,13159,Shwetha Achar,44,2,0
5071,13160,Shwetha Shetty,71,2,0
5072,13164,Lakshmi Poojari,60,2,0
5073,13166,Yogesh Rao,20,1,0
5074,13167,Lakshmi Gowda,44,2,0
5075,13170,Vani Hegde,62,2,0
5076,13175,Harish,35,1,0
5077,13178,Shwetha Gowda,41,2,0
5078,13179,Umesh Murthy,69,1,0
5079,13180,Rekha Kumar,45,2,0
5080,13184,Kavitha Rao,66,2,0
5081,13193,Lakshmi Kumar,63,2,0
5082,13195,Bhagya Patil,73,2,0
5083,13196,Kavitha Achar,67,2,0
5084,13197,Bhagya Swamy,60,2,0
5085,13200,Muniraju Gowda,31,1,0
5086,13202,Basavaraj,56,1,0
5087,13211,Manjula Murthy,25,2,0
5088,13212,Geetha Achar,62,2,0
5089,13213,Mahesh Hegde,57,1,0
5090,13214,Savitha Patil,68,2,0
5091,13215,Srinivas,48,1,0
5092,13218,Asha Rao,73,2,0
5093,13224,Shwetha Reddy,20,2,0
5094,13225,Bhagya Gowda,54,2,0
5095,13227,Manjula Kumar,23,2,0
5096,13229,Vani Poojari,36,2,0
5097,13230,Vani,58,2,0
5098,13237,Srinivas Poojari,49,1,0
5099,13239,Rekha Swamy,19,2,0
5100,13240,Padma,65,2,1
5101,13244,Pallavi,45,2,0
5102,13246,Yogesh Reddy,73,1,0
5103,13247,Shobha Reddy,16,2,0
5104,13250,Kavitha Poojari,68,2,0
5105,13253,Girish,75,1,0
5106,13255,Puneeth Poojari,31,1,0
5107,13263,Raghavendra Hegde,57,1,0
5108,13264,Shobha Swamy,70,2,0
5109,13265,Deepa Reddy,68,2,0
5110,13266,Savitha Rao,54,2,0
5111,13267,Puneeth Hegde,55,1,0
5112,13278,Shwetha Rao,20,2,0
5113,13280,Geetha,44,2,0
5114,13281,Divya Swamy,59,2,0
5115,13282,Puneeth Naik,30,1,0
5116,13285,Suresh Reddy,50,1,0
5117,13286,Vani Kumar,32,2,0
5118,13287,Lakshmi Murthy,56,2,0
5119,13291,Geetha Reddy,30,2,0
5120,13296,Savitha,75,2,0
5121,13300,Darshan Hegde,18,1,0
5122,13301,Raghavendra Gowda,40,1,0
5123,13307,Girish Patil,67,1,0
5124,13313,Nagamma Patil,71,2,0
5125,13315,Shobha Naik,39,2,0
5126,13316,Darshan Naik,32,1,0
5127,13317,Nagamma Swamy,61,2,0
5128,13319,Sunitha Kumar,19,2,0
5129,13320,Sunitha Achar,40,2,0
5130,13323,Savitha,30,2,0
5131,13324,Shwetha Murthy,23,2,0
5132,13325,Savitha,64,2,0
5133,13328,Rathnamma Gowda,22,2,0
5134,13329,Savitha,67,2,0
5135,13331,Prakash Poojari,41,1,0
5136,13335,Bhagya Reddy,61,2,0
5137,13336,Bhagya Gowda,27,2,0
5138,13337,Lokesh Naik,55,1,0
5139,13341,Divya Rao,19,2,0
5140,13342,Krishnappa,23,1,0
5141,13344,Asha Patil,61,2,0
5142,13349,Vani Shetty,22,2,0
5143,13351,Kavitha Poojari,21,2,0
5144,13353,Basavaraj,31,1,0
5145,13355,Rathnamma,41,2,0
5146,13356,Rekha Swamy,25,2,0
5147,13357,Umesh Poojari,63,1,0
5148,13359,Pallavi Kumar,53,2,0
5149,13360,Lakshmi Kumar,29,2,0
5150,13366,Kiran Naik,29,1,0
5151,13371,Ramesh Gowda,26,1,0
5152,13372,Suresh,57,1,0
5153,13378,Geetha Murthy,54,2,0
5154,13379,Girish Poojari,44,1,0
5155,13383,Pallavi Poojari,31,2,0
5156,13385,Geetha Gowda,31,2,0
5157,13389,Chandrashekar Rao,33,1,0
5158,13394,Manjula Gowda,26,2,0
5159,13395,Manjula Rao,29,2,0
5160,13401,Savitha Shetty,26,2,0
5161,13403,Geetha Rao,57,2,0
5162,13407,Asha Kumar,58,2,0
5163,13408,Deepa Patil,34,2,0
5164,13409,Harish Naik,59,1,0
5165,13410,Raghavendra Reddy,20,1,0
5166,13411,Nagamma Rao,66,2,0
5167,13413,Raghavendra Reddy,29,1,0
5168,13414,Geetha Naik,19,2,0
5169,13415,Nagamma Hegde,60,2,0
5170,13417,Sunitha Reddy,41,2,0
5171,13419,Shobha Patil,48,2,0
5172,13420,Savitha,48,2,0
5173,13423,Rathnamma Poojari,63,2,0
5174,13424,Lakshmi,52,2,0
5175,13426,Manjunath Rao,41,1,0
5176,13431,Raghavendra Achar,38,1,0
5177,13433,Basavaraj Swamy,51,1,0
5178,13437,Lokesh Rao,51,1,0
5179,13442,Deepa Shetty,37,2,0
5180,13445,Puneeth Achar,50,1,0
5181,13450,Padma Gowda,19,2,0
5182,13451,Kiran Poojari,25,1,0
5183,13453,Geetha Murthy,54,2,0
5184,13454,Shivakumar,53,1,0
5185,13457,Manjula Achar,41,2,0
5186,13459,Rathnamma,48,2,0
5187,13461,Shobha Murthy,42,2,0
5188,13465,Shobha Reddy,22,2,0
5189,13468,Shobha Swamy,74,2,0
5190,13469,Nagamma Murthy,34,2,0
5191,13470,Venkatesh Swamy,54,1,0
5192,13475,Shobha Kumar,28,2,0
5193,13476,Savitha,39,2,0
5194,13477,Ramesh Gowda,37,1,0
5195,13478,Kavitha Swamy,70,2,0
5196,13479,Deepa Achar,57,2,0
5197,13480,Yogesh Achar,21,1,0
5198,13481,Darshan Shetty,31,1,0
5199,13482,Nagamma Naik,64,2,0
5200,13488,Shwetha Reddy,51,2,0
5201,13489,Sunitha Gowda,31,2,0
5202,13492,Kavitha,26,2,0
5203,13501,Bhagya Shetty,66,2,0
5204,13502,Sunitha Poojari,52,2,0
5205,13504,Deepa Swamy,39,2,0
5206,13505,Shwetha Shetty,63,2,0
5207,13507,Venkatesh Gowda,36,1,0
